ell_s_over_lc,vT_over_lc,rstar_numeric,rstar_theory,abs_error,signed_error,error_in_grid_steps,signed_error_in_grid_steps,radius_step,theory_positive_radius,numeric_positive_radius,classification_match,transition_gap_vT_over_lc
0.05355755600467134,1.836310231251813,0.47040000000000004,0.4703731796195712,2.6820380428838053e-05,2.6820380428838053e-05,0.016762737768023783,0.016762737768023783,0.0016,True,True,True,1.7291951192424702
0.05355755600467134,1.9785859787968756,0.4944,0.4948455251350015,0.00044552513500151214,-0.00044552513500151214,0.2784532093759451,-0.2784532093759451,0.0016,True,True,True,1.8714708667875328
0.05355755600467134,2.1318851296835977,0.52,0.5199387336171957,6.126638280434804e-05,6.126638280434804e-05,0.038291489252717525,0.038291489252717525,0.0016,True,True,True,2.024770017674255
0.05355755600467134,2.297061767783123,0.5456,0.5456370322901023,3.703229010232345e-05,-3.703229010232345e-05,0.023145181313952157,-0.023145181313952157,0.0016,True,True,True,2.1899466557737806
0.05355755600467134,2.475036150655092,0.5712,0.5719236240767595,0.0007236240767594104,-0.0007236240767594104,0.4522650479746315,-0.4522650479746315,0.0016,True,True,True,2.3679210386457497
0.05355755600467134,2.6667998366284884,0.5984,0.5987808343379486,0.0003808343379485546,-0.0003808343379485546,0.23802146121784662,-0.23802146121784662,0.0016,True,True,True,2.559684724619146
0.05355755600467134,2.8734212091243085,0.6256,0.6261902580022265,0.0005902580022264514,-0.0005902580022264514,0.36891125139153214,-0.36891125139153214,0.0016,True,True,True,2.766306097114966
0.05355755600467134,3.0960514289980536,0.6544,0.6541329048453857,0.0002670951546143163,0.0002670951546143163,0.1669344716339477,0.1669344716339477,0.0016,True,True,True,2.988936316988711
0.05355755600467134,3.3359308480646077,0.6832,0.6825893409051238,0.0006106590948762314,0.0006106590948762314,0.3816619342976446,0.3816619342976446,0.0016,True,True,True,3.228815736055265
0.05355755600467134,3.5943959195375657,0.7120000000000001,0.7115398242769769,0.00046017572302314846,0.00046017572302314846,0.2876098268894678,0.2876098268894678,0.0016,True,True,True,3.487280807528223
0.05355755600467134,3.8728866438834793,0.7408,0.7409644338176622,0.00016443381766217957,-0.00016443381766217957,0.10277113603886223,-0.10277113603886223,0.0016,True,True,True,3.7657715318741367
0.05355755600467134,4.172954591574528,0.7712,0.7708431895700456,0.0003568104299543906,0.0003568104299543906,0.22300651872149413,0.22300651872149413,0.0016,True,True,True,4.065839479565185
0.05355755600467134,4.496271547437228,0.8016000000000001,0.8011561640093557,0.00044383599064434787,0.00044383599064434787,0.2773974941527174,0.2773974941527174,0.0016,True,True,True,4.389156435427886
0.05355755600467134,4.844638824757865,0.8320000000000001,0.8318835834840134,0.00011641651598670588,0.00011641651598670588,0.07276032249169118,0.07276032249169118,0.0016,True,True,True,4.737523712748523
