regime,radius,radius_over_lc,total,temporal,spatial,mc_total,mc_se,mc_ci_low,mc_ci_high,variance_total,mT,mS
local,0.084,0.084,0.6595265131845438,0.5682894765709203,0.09123703661362344,0.6666270808996413,0.004214944640850868,0.6583657894035736,0.674888372395709,0.6595265131845438,10.0,0.5359420932712791
local,0.08600000000000001,0.08600000000000001,0.6659113327287909,0.5768379176822511,0.0890734150465397,0.6653104531305319,0.004239204614356462,0.6570016120863933,0.6736192941746706,0.6659113327287909,10.0,0.5332321851805347
local,0.088,0.088,0.6721781905476905,0.5852170883184186,0.08696110222927188,0.6660552695244897,0.004174325174934662,0.6578735921816178,0.6742369468673616,0.6721781905476905,10.0,0.5305388459331453
local,0.09,0.09,0.6783292216706356,0.5934303402594008,0.08489888141123479,0.6807159996193822,0.0042748728506692354,0.6723372488320706,0.6890947504066939,0.6783292216706356,10.0,0.5278619453850752
local,0.092,0.092,0.6843665236117058,0.6014809589154858,0.08288556469621994,0.6823276202142288,0.004276990198952549,0.6739447194242818,0.6907105210041757,0.6843665236117058,10.0,0.5252013547146919
local,0.094,0.094,0.6902921569996131,0.6093721646414789,0.08091999235813419,0.6899102232631572,0.004376740110861023,0.6813318126458696,0.6984886338804448,0.6902921569996131,10.0,0.5225569464059913
local,0.096,0.096,0.6961081461978536,0.6171071140248879,0.07900103217296563,0.6973936544906537,0.004395856083903627,0.6887777765662026,0.7060095324151048,0.6961081461978536,10.0,0.5199285942320816
local,0.098,0.098,0.7018164799151916,0.6246889011486004,0.07712757876659118,0.7023822997382637,0.004461185603504455,0.693638375955395,0.7111262235211324,0.7018164799151916,10.0,0.5173161732389154
local,0.1,0.1,0.7074191118066082,0.6321205588285577,0.07529855297805052,0.7025152252382718,0.004456844499716933,0.6937798100188266,0.711250640457717,0.7074191118066082,10.0,0.5147195597292687
local,0.10200000000000001,0.10200000000000001,0.7129179610648413,0.6394050598269216,0.07351290123791959,0.7139016285999296,0.004521255925933988,0.705039966985099,0.7227632902147602,0.7129179610648413,10.0,0.5121386312469618
local,0.10400000000000001,0.10400000000000001,0.7183149130026453,0.6465453180412198,0.07176959496142542,0.7174891236741647,0.004543152714214866,0.7085845443543036,0.7263937029940258,0.7183149130026453,10.0,0.5095732665613171
local,0.106,0.106,0.7236118196258954,0.6535441896699425,0.07006762995595289,0.7203876069758723,0.0045911385044626095,0.7113889755071257,0.729386238444619,0.7236118196258954,10.0,0.507023345651851
local,0.108,0.108,0.7288105001976628,0.6604044743550608,0.06840602584260203,0.7274858052060499,0.004599497407894225,0.7184707902865772,0.7365008201255225,0.7288105001976628,10.0,0.504488749693195
local,0.11,0.11,0.733912741793383,0.6671289163019204,0.0667838254914626,0.7418216464223133,0.004684822011089739,0.7326393952805774,0.7510038975640492,0.733912741793383,10.0,0.5019693610402411
local,0.112,0.112,0.7389202998472414,0.6737202053769604,0.06520009447028093,0.741705260436314,0.004724559980325643,0.7324451228748757,0.7509653979977523,0.7389202998472414,10.0,0.4994650632135101
local,0.114,0.114,0.743834898689897,0.680180978183696,0.06365392050620096,0.7485510212658174,0.004791205234819894,0.7391602590055704,0.7579417835260644,0.743834898689897,10.0,0.49697574088473606
local,0.116,0.116,0.7486582320776647,0.6865138191173947,0.06214441296026993,0.7465407431286779,0.004748139035338329,0.7372343906194148,0.7558470956379411,0.7486582320776647,10.0,0.49450127986266534
local,0.11800000000000001,0.11800000000000001,0.7533919637132744,0.6927212613988687,0.06067070231440574,0.7541018230869971,0.004757356502203727,0.7447774043426778,0.7634262418313165,0.7533919637132744,10.0,0.49204156707906554
local,0.12,0.12,0.7580377277583282,0.6988057880877978,0.059231939670530455,0.7564022697659599,0.004802161283397832,0.7469900336505002,0.7658145058814196,0.7580377277583282,10.0,0.4895964905749409
local,0.122,0.122,0.7625971293375672,0.7047698330759857,0.05782729626158147,0.7624056811342556,0.0048168185268322,0.7529647168216644,0.7718466454468467,0.7625971293375672,10.0,0.48716593948695014
local,0.124,0.124,0.7670717450350683,0.7106157820609493,0.05645596297411896,0.7708321558211276,0.004854955461564886,0.7613164431164604,0.7803478685257949,0.7670717450350683,10.0,0.4847498040340245
local,0.126,0.126,0.7714631233824836,0.7163459735002295,0.05511714988225398,0.7757281077553154,0.004901911183846842,0.7661203618349756,0.7853358536756553,0.7714631233824836,10.0,0.48234797550418157
local,0.128,0.128,0.7757727853394352,0.7219626995468058,0.0538100857926294,0.7814818058424899,0.004968089398044811,0.7717443506223222,0.7912192610626577,0.7757727853394352,10.0,0.4799603462415313
local,0.13,0.13,0.7800022247661786,0.7274682069659875,0.05253401780019118,0.7814016081209638,0.004970632412081993,0.7716591685932831,0.7911440476486445,0.7800022247661786,10.0,0.4775868096334717
local,0.132,0.132,0.784152908888644,0.7328646980341497,0.05128821085449428,0.7724350949862999,0.0049101085400679355,0.7628112822477667,0.7820589077248331,0.784152908888644,10.0,0.4752272600980716
local,0.134,0.134,0.7882262787559673,0.738154331419674,0.05007194733629326,0.7877923176194265,0.004967244349660847,0.7780565186940912,0.7975281165447617,0.7882262787559673,10.0,0.4728815930716349
local,0.136,0.136,0.7922237496906179,0.7433392230464442,0.04888452664417373,0.7924791719092285,0.005071665979768805,0.7825387065888816,0.8024196372295753,0.7922237496906179,10.0,0.47054970499644583
local,0.138,0.138,0.7961467117312301,0.7484214469402435,0.047725264790986564,0.8089333821151157,0.00511037730414941,0.7989170425989829,0.8189497216312485,0.7961467117312301,10.0,0.4682314933086907
local,0.14,0.14,0.799996530068246,0.7534030360583935,0.046593494009852486,0.8016285959464207,0.005042689149167332,0.7917449252140527,0.8115122666787886,0.799996530068246,10.0,0.4659268564265541
local,0.14200000000000002,0.14200000000000002,0.8037745454724733,0.7582859831029636,0.04548856236950973,0.7998846476520997,0.005018264624090677,0.790048848988882,0.8097204463153174,0.8037745454724733,10.0,0.46363569373848545
local,0.14400000000000002,0.14400000000000002,0.807482074716662,0.7630722413178783,0.044409833398783724,0.8118156487672521,0.00515940972248992,0.8017032057111718,0.8219280918233324,0.807482074716662,10.0,0.4613579055916338
local,0.146,0.146,0.8111204109902033,0.7677637252702412,0.043356685719962096,0.8048375528518733,0.005123388527625817,0.7947957113377268,0.8148793943660199,0.8111204109902033,10.0,0.45909339328044896
local,0.148,0.148,0.814690824307051,0.7723623116161872,0.04232851269086381,0.8129533418244724,0.00512599701926859,0.802906387666706,0.8230002959822389,0.814690824307051,10.0,0.4568420590354437
local,0.15,0.15,0.8181945619069667,0.7768698398515701,0.04132472205539665,0.8156598350248572,0.0052175465312619355,0.8054334438235837,0.8258862262261306,0.8181945619069667,10.0,0.4546038060121173
local,0.152,0.152,0.8216328486501865,0.7812881130477852,0.04034473560240124,0.8259165241743878,0.005262473613591702,0.815602075891748,0.8362309724570275,0.8216328486501865,10.0,0.45237853828003527
local,0.154,0.154,0.8250068874056076,0.785618898573022,0.039387988832585485,0.8235300336721656,0.005201537354014459,0.8133350204582973,0.8337250468860339,0.8250068874056076,10.0,0.45016616081206434
local,0.156,0.156,0.8283178594325926,0.7898639287992353,0.03845393063335733,0.8277530479101897,0.005250526787264313,0.8174620154071516,0.8380440804132278,0.8283178594325926,10.0,0.4479665794737594
local,0.158,0.158,0.8315669247564852,0.7940249017951165,0.037542022961368667,0.8266916790912452,0.005230176693368013,0.8164405327722439,0.8369428254102464,0.8315669247564852,10.0,0.4457797010129
local,0.16,0.16,0.8347552225379321,0.7981034820053445,0.03665174053258754,0.8358449256125827,0.005336702645107302,0.8253849884281724,0.846304862796993,0.8347552225379321,10.0,0.44360543304917444
local,0.162,0.162,0.8378838714361053,0.8021013009163853,0.035782570519719954,0.8349257087129519,0.005284358870848995,0.8245683653260879,0.8452830520998159,0.8378838714361053,10.0,0.44144368406400714
local,0.164,0.164,0.8409539699659153,0.8060199577091081,0.03493401225680724,0.8439198945354243,0.0053381490102246305,0.833457122475384,0.8543826665954646,0.8409539699659153,10.0,0.43929436339053085
local,0.166,0.166,0.8439665968493081,0.8098610198984795,0.03410557695082856,0.8381538545643475,0.005300527531968289,0.8277648206016897,0.8485428885270054,0.8439665968493081,10.0,0.4371573812036965
local,0.168,0.168,0.8469228113607327,0.81362602396059,0.03329678740014265,0.8517877081742624,0.005366020689855995,0.8412703076221446,0.8623051087263802,0.8469228113607327,10.0,0.43503264851052226
local,0.17,0.17,0.8498236536668717,0.8173164759472653,0.03250717771960648,0.8505479067663538,0.005347361280805142,0.8400670786559757,0.8610287348767319,0.8498236536668717,10.0,0.43292007714047775
local,0.17200000000000001,0.17200000000000001,0.8526701451607193,0.8209338520885068,0.031736293072212506,0.8568920599173602,0.005426264528417601,0.8462565814416617,0.8675275383930586,0.8526701451607193,10.0,0.4308195797360014
local,0.17400000000000002,0.17400000000000002,0.8554632887900931,0.8244795993830032,0.030983689407090006,0.8602953036988321,0.005474105996784975,0.8495660559451336,0.8710245514525307,0.8554632887900931,10.0,0.42873106974314934
local,0.176,0.176,0.858204069380669,0.8279551361769495,0.03024893320371949,0.8512563130032561,0.0053837920430989065,0.8407040805987822,0.86180854540773,0.858204069380669,10.0,0.42665446140237323
local,0.178,0.178,0.8608934539536173,0.8313618527314044,0.029531601222212874,0.8546431542577979,0.005397634703076333,0.8440637902397683,0.8652225182758275,0.8608934539536173,10.0,0.4245896697394251
local,0.18,0.18,0.8635323920379291,0.8347011117784134,0.028831280259515632,0.8674995633677647,0.005502129598148416,0.8567153893553938,0.8782837373801355,0.8635323920379291,10.0,0.422536610556387
local,0.182,0.182,0.8661218159775096,0.8379742490661192,0.028147566911390424,0.8563771516587949,0.0053213237189891184,0.8459473571695763,0.8668069461480136,0.8661218159775096,10.0,0.42049520042282434
local,0.184,0.184,0.8686626412331243,0.8411825738930793,0.027480067340045038,0.8723627086972853,0.005465451451278403,0.8616504238527796,0.883074993541791,0.8686626412331243,10.0,0.4184653566670587
local,0.186,0.186,0.8711557666792736,0.8443273696320026,0.026828397047271014,0.8697105749265429,0.005483614936571396,0.858962689650863,0.8804584602022228,0.8711557666792736,10.0,0.4164469973675618
local,0.188,0.188,0.8736020748960781,0.8474098942431161,0.026192180652961982,0.8809789922713519,0.00562129153637001,0.8699612608600666,0.8919967236826372,0.8736020748960781,10.0,0.4144400413444648
local,0.19,0.19,0.8760024324562493,0.8504313807773649,0.025571051678884366,0.8751788549719646,0.005550427948484683,0.8643000161929346,0.8860576937509945,0.8760024324562493,10.0,0.4124444081511841
local,0.192,0.192,0.8783576902072256,0.8533930378696498,0.024964652337575804,0.8882786347871371,0.005556653733866246,0.8773875934687593,0.8991696761055149,0.8783576902072256,10.0,0.4104600180661601
local,0.194,0.194,0.8806686835485467,0.856296050222297,0.024372633326249643,0.8754012628078879,0.0054932401043859495,0.8646345122032915,0.8861680134124843,0.8806686835485467,10.0,0.4084867920847079
local,0.196,0.196,0.8829362327045418,0.8591415790789549,0.023794653625586904,0.8821087389571641,0.005562556237333495,0.8712061287319904,0.8930113491823378,0.8829362327045418,10.0,0.4065246519109778
local,0.198,0.198,0.8851611429924069,0.8619307626891072,0.02323038030329972,0.8904349197470518,0.005681301698151147,0.8792995684186755,0.9015702710754281,0.8851611429924069,10.0,0.4045735199500242
local,0.2,0.2,0.8873442050857404,0.8646647167633873,0.022679488322353128,0.8853550814143558,0.005605900553976326,0.8743675163285622,0.8963426465001494,0.8873442050857404,10.0,0.4026333192999811
local,0.202,0.202,0.8894861952736131,0.8673445349198783,0.022141660353734736,0.8858070848175457,0.005611990691082546,0.8748075830630239,0.8968065865720675,0.8894861952736131,10.0,0.4007039737443417
local,0.20400000000000001,0.20400000000000001,0.8915878757152386,0.8699712891215741,0.02161658659366448,0.9002470155665167,0.005722780997225485,0.8890303648119547,0.9114636663210786,0.8915878757152386,10.0,0.39878540774434285
local,0.20600000000000002,0.20600000000000002,0.8936499946903184,0.8725460301051793,0.02110396458513903,0.8989077864545946,0.005669236228421317,0.8877960834468888,0.9100194894623004,0.8936499946903184,10.0,0.3968775464314491
local,0.20800000000000002,0.20800000000000002,0.8956732868451258,0.8750697878014175,0.020603499043708243,0.8987346847649408,0.005697521571993149,0.8875675424838342,0.9099018270460474,0.8956732868451258,10.0,0.39498031559993874
local,0.21,0.21,0.8976584734344011,0.877543571747018,0.020114901687383113,0.8995905610742806,0.005693492427017412,0.8884313159173265,0.9107498062312347,0.8976584734344011,10.0,0.3930936416995866
local,0.212,0.212,0.8996062625591206,0.8799683714885432,0.019637891070577392,0.9015874338991486,0.005726454514006126,0.8903635830516966,0.9128112847466007,0.8996062625591206,10.0,0.391217451828445
local,0.214,0.214,0.901517349400208,0.8823451569782208,0.01917219242198716,0.8949663855492608,0.00559503458862077,0.8840001177555641,0.9059326533429575,0.901517349400208,10.0,0.3893516737257199
local,0.216,0.216,0.9033924164482524,0.8846748789619374,0.018717537486314943,0.9057252899915191,0.00575448489206601,0.8944464996030698,0.9170040803799685,0.9033924164482524,10.0,0.3874962357647408
local,0.218,0.218,0.9052321337292975,0.8869584693595501,0.01827366436974726,0.9122172692757956,0.005742138160760805,0.9009626784807044,0.9234718600708868,0.9052321337292975,10.0,0.3856510669460232
local,0.22,0.22,0.9070371590267626,0.8891968416376661,0.01784031738909652,0.9061332723051574,0.005733398288163555,0.8948958116603568,0.917370732949958,0.9070371590267626,10.0,0.38381609689042273
local,0.222,0.222,0.9088081380995625,0.891390891175042,0.017417246924520468,0.9086327823924568,0.005789341407002509,0.8972856732347319,0.9199798915501818,0.9088081380995625,10.0,0.38199125583237814
local,0.224,0.224,0.9105457048964813,0.8935414956207471,0.017004209275734226,0.9120257638306694,0.005779511666467602,0.9006979209643928,0.9233536066969459,0.9105457048964813,10.0,0.38017647461324366
local,0.226,0.226,0.9122504817668672,0.895649515245235,0.016600966521632215,0.9078358875364091,0.00573250502460547,0.8966001776881823,0.9190715973846358,0.9122504817668672,10.0,0.37837168467470755
local,0.228,0.228,0.9139230796677015,0.8977157932844625,0.016207286383238997,0.9177135401318763,0.00578136405379171,0.9063820665864446,0.9290450136773081,0.9139230796677015,10.0,0.37657681805229654
local,0.23,0.23,0.9155640983671064,0.8997411562771962,0.015822942089910183,0.8981840014727769,0.005724865856711562,0.8869632643936223,0.9094047385519315,0.9155640983671064,10.0,0.3747918073689655
local,0.232,0.232,0.9171741266443447,0.9017264143956385,0.01544771224870626,0.9171757228321402,0.0057757645486193636,0.9058552243168463,0.9284962213474341,0.9171741266443447,10.0,0.37301658582876873
local,0.234,0.234,0.9187537424863711,0.9036723617695069,0.01508138071686414,0.9182972139988897,0.005804060046774532,0.9069212563072117,0.9296731716905678,0.9187537424863711,10.0,0.3712510872106144
local,0.23600000000000002,0.23600000000000002,0.9203035132809906,0.9055797768036976,0.014723736477292951,0.9115363434612694,0.005755210662322563,0.9002561305631173,0.9228165563594216,0.9203035132809906,10.0,0.36949524586209925
local,0.23800000000000002,0.23800000000000002,0.9218239960066792,0.9074494224896568,0.014374573517022371,0.9195076686543826,0.005867057832633552,0.9080082353024208,0.9310071020063444,0.9218239960066792,10.0,0.36774899669342226
local,0.24,0.24,0.923315737419121,0.9092820467105875,0.014033690708533431,0.9175723148202377,0.005831687577131457,0.90614220716906,0.9290024224714154,0.923315737419121,10.0,0.3660122751713773
local,0.242,0.242,0.9247792742345172,0.9110783825406137,0.013700891693903539,0.916004452815986,0.005764146820507074,0.9047067250477921,0.9273021805841798,0.9247792742345172,10.0,0.36428501731342205
local,0.244,0.244,0.9262151333097176,0.9128391485380187,0.013375984771698862,0.9273896536610098,0.005923548223537024,0.9157794991428773,0.9389998081791423,0.9262151333097176,10.0,0.3625671596818239
local,0.246,0.246,0.9276238318192278,0.9145650490326788,0.01305878278654901,0.9394467921999455,0.005929216179393537,0.9278255284883342,0.9510680559115569,0.9276238318192278,10.0,0.3608586393778792
local,0.248,0.248,0.9290058774291444,0.9162567744078041,0.012749103021340366,0.9248076313377134,0.005894554254805661,0.9132543049982943,0.9363609576771325,0.9290058774291444,10.0,0.35915939403620745
local,0.25,0.25,0.9303617684680672,0.9179150013761012,0.012446767091965986,0.9269246331195885,0.005879301060435457,0.915401203041135,0.938448063198042,0.9303617684680672,10.0,0.35746936181911754
local,0.252,0.252,0.931691994095039,0.9195403932504675,0.012151600844571401,0.9347211501781941,0.005985027511725447,0.9229904962552122,0.946451804101176,0.931691994095039,10.0,0.3557884814110453
local,0.254,0.254,0.9329970344645623,0.9211336002093251,0.0118634342552372,0.9373391364731118,0.005890937418157642,0.9257928991335229,0.9488853738127008,0.9329970344645623,10.0,0.3541166920130618
local,0.256,0.256,0.9342773608887408,0.9226952595567003,0.011582101332040544,0.937816328952974,0.005970723741182673,0.9261137104202559,0.949518947485692,0.9342773608887408,10.0,0.3524539333374508
local,0.258,0.258,0.9355334359965937,0.9242259959771545,0.01130744001943923,0.9405996573013679,0.005946292700817424,0.9289449236077657,0.95225439099497,0.9355334359965937,10.0,0.3508001456023551
local,0.26,0.26,0.9367657138905894,0.9257264217856661,0.011039292104923217,0.93883032849699,0.005947351556773489,0.9271735194457139,0.9504871375482661,0.9367657138905894,10.0,0.34915526952648956
local,0.262,0.262,0.9379746403004443,0.9271971371725645,0.010777503127879846,0.9353658875644006,0.005931870180187332,0.9237394220112335,0.9469923531175678,0.9379746403004443,10.0,0.34751924632392067
local,0.264,0.264,0.9391606527342341,0.9286387304436139,0.010521922290620262,0.9340799260446045,0.00590673678329638,0.9225027219493437,0.9456571301398654,0.9391606527342341,10.0,0.34589201769891215
local,0.266,0.266,0.9403241806268604,0.9300517782553447,0.01027240237151577,0.9395100079766852,0.005956165814894623,0.9278359229794917,0.9511840929738786,0.9403241806268604,10.0,0.3442735258408344
local,0.268,0.268,0.9414656454859162,0.9314368458457221,0.010028799640194104,0.9399003471370816,0.0059849397694407055,0.9281698651889778,0.9516308290851854,0.9414656454859162,10.0,0.34266371341913743
local,0.27,0.27,0.9425854610349971,0.9327944872602503,0.009790973774746766,0.9313051228785211,0.005869968029267374,0.919799985541157,0.9428102602158851,0.9425854610349971,10.0,0.3410625235783867
local,0.272,0.272,0.9436840333544968,0.9341252455735971,0.009558787780899724,0.9374843811693917,0.005891261972657874,0.9259375077029822,0.9490312546358012,0.9436840333544968,10.0,0.33946989993336046
local,0.274,0.274,0.9447617610199325,0.9354296531068316,0.009332107913100915,0.9435993911110375,0.005963040616713594,0.9319118315022789,0.9552869507197962,0.9447617610199325,10.0,0.3378857865642082
local,0.276,0.276,0.9458190352378385,0.9367082316403593,0.00911080359747913,0.9478323852640747,0.006060600016522326,0.9359536092316909,0.9597111612964584,0.9458190352378385,10.0,0.3363101280116685
local,0.278,0.278,0.9468562399792716,0.9379614926226417,0.008894747356629826,0.9403356502510188,0.0059605893243034605,0.9286528951753841,0.9520184053266536,0.9468562399792716,10.0,0.3347428692723463
local,0.28,0.28,0.9478737521109667,0.9391899373747821,0.008683814736184637,0.9383700689927021,0.005931431084779607,0.9267444640665341,0.9499956739188702,0.9478737521109667,10.0,0.33318395579404825
local,0.28200000000000003,0.28200000000000003,0.9488719415241829,0.9403940572910606,0.00847788423312221,0.9399079644467452,0.005915300430027121,0.9283139756038921,0.9515019532895983,0.9488719415241829,10.0,0.3316333334711755
local,0.28400000000000003,0.28400000000000003,0.9498511712612783,0.9415743340354992,0.008276837225779106,0.9519636774118333,0.006046479608084425,0.9401125773799879,0.9638147774436787,0.9498511712612783,10.0,0.3300909486401729
local,0.28600000000000003,0.28600000000000003,0.9508117976400531,0.9427312397345327,0.008080557905520439,0.9498848837307184,0.005965064763643553,0.9381933567939771,0.9615764106674598,0.9508117976400531,10.0,0.32855674807503427
local,0.28800000000000003,0.28800000000000003,0.9517541703758973,0.9438652371658663,0.007888933210030908,0.9553557134912671,0.006050188198615985,0.9434973446219798,0.9672140823605545,0.9517541703758973,10.0,0.327030678982862
local,0.29,0.29,0.9526786327017805,0.9449767799435927,0.007701852758187773,0.9555257286706945,0.006004036540462899,0.9437578170513873,0.9672936402900018,0.9526786327017805,10.0,0.3255126889994813
local,0.292,0.292,0.9535855214861222,0.9460663126996439,0.007519208786478263,0.9550616245055692,0.0061001679531940455,0.9431052953173089,0.9670179536938295,0.9535855214861222,10.0,0.32400272618510806
local,0.294,0.294,0.9544751673485744,0.9471342712616496,0.007340896086924837,0.9471945084587501,0.006012198296799846,0.9354105997970223,0.9589784171204778,0.9544751673485744,10.0,0.32250073902006826
local,0.296,0.296,0.9553478947737566,0.9481810828272741,0.007166811946482474,0.9618716834942498,0.006092914759757385,0.9499295705651253,0.9738137964233743,0.9553478947737566,10.0,0.32100667640057085
local,0.298,0.298,0.9562040222229746,0.9492071661351015,0.006996856087873105,0.9616593194965796,0.006057502561620992,0.9497866144758024,0.9735320245173568,0.9562040222229746,10.0,0.31952048763453017
local,0.3,0.3,0.9570438622439592,0.950212931632136,0.006830930611823142,0.960736866714111,0.006092503223819341,0.948795560395425,0.9726781730327969,0.9570438622439592,10.0,0.3180421224374403
local,0.302,0.302,0.9578677215786577,0.951198781637987,0.006668939940670787,0.9592988476270009,0.0060821049645166944,0.9473779218965482,0.9712197733574536,0.9578677215786577,10.0,0.3165715309282976
local,0.304,0.304,0.9586759012691123,0.9521651105058017,0.006510790763310649,0.9612676546216385,0.0061219351824058086,0.9492686616641232,0.9732666475791539,0.9586759012691123,10.0,0.3151086636255736
local,0.306,0.306,0.9594686967614555,0.9531123047800115,0.006356391981443977,0.949717074742354,0.006012862259742124,0.9379318647132594,0.9615022847714486,0.9594686967614555,10.0,0.3136534714432357
local,0.308,0.308,0.9602463980080593,0.9540407433509558,0.006205654657103516,0.950695490059827,0.006037789783042404,0.9388614220850638,0.9625295580345902,0.9602463980080593,10.0,0.3122059056868153
local,0.31,0.31,0.961009289567865,0.9549507976064422,0.006058491961422782,0.9600610404133891,0.006061769369611839,0.9481799724489499,0.9719421083778284,0.961009289567865,10.0,0.3107659180495231
local,0.312,0.312,0.9617576507049274,0.9558428315803071,0.005914819124620228,0.9647327436533393,0.006105723565676289,0.9527655254646138,0.9766999618420648,0.9617576507049274,10.0,0.30933346060841116
local,0.314,0.314,0.9624917554852036,0.9567172020980341,0.005774553387169516,0.9608386340293629,0.006119559237900754,0.9488442979230773,0.9728329701356484,0.9624917554852036,10.0,0.30790848582057995
local,0.316,0.316,0.9632118728716162,0.9575742589194886,0.005637613952127729,0.9659132663107706,0.006082571141163899,0.9539914268740893,0.9778351057474518,0.9632118728716162,10.0,0.30649094651943076
local,0.318,0.318,0.9639182668174209,0.9584143448788268,0.005503921938594112,0.9669008725812375,0.006151950772803567,0.9548430490665425,0.9789586960959324,0.9639182668174209,10.0,0.30508079591096293
local,0.32,0.32,0.9646111963579062,0.9592377960216337,0.005373400336272481,0.967340142058462,0.00612959704589527,0.9553261318485072,0.9793541522684167,0.9646111963579062,10.0,0.3036779875701144
local,0.322,0.322,0.9652909157004572,0.9600449417393461,0.005245973961111167,0.9699251484163363,0.006174959939060857,0.957822226935777,0.9820280698968955,0.9652909157004572,10.0,0.30228247543714526
local,0.324,0.324,0.9659576743130078,0.9608361049010129,0.005121569411994926,0.9606329520232989,0.00609910829108179,0.9486786997727786,0.9725872042738192,0.9659576743130078,10.0,0.300894213814065
local,0.326,0.326,0.9666117170109118,0.9616116019824479,0.005000115028463866,0.9690224747135602,0.006167870761616714,0.9569334480207914,0.981111501406329,0.9666117170109118,10.0,0.2995131573611005
local,0.328,0.328,0.9672532840422589,0.9623717431928238,0.004881540849435035,0.9765594955924222,0.006163123834522138,0.9644797728767588,0.9886392183080855,0.9672532840422589,10.0,0.29813926109320643
local,0.33,0.33,0.967882611171663,0.96311683259876,0.004765778572902909,0.9718853279877261,0.006130589451133851,0.9598693726635037,0.9839012833119485,0.967882611171663,10.0,0.29677248037661597
local,0.332,0.332,0.9684999297625492,0.9638471682459536,0.004652761516595554,0.9690558671263237,0.006096832513153702,0.9571060754005425,0.981005658852105,0.9684999297625492,10.0,0.29541277092543244
local,0.334,0.334,0.9691054668579652,0.9645630422784014,0.004542424579563776,0.9710475218428518,0.00608110309134127,0.9591285597838229,0.9829664839018807,0.9691054668579652,10.0,0.2940600887982598
local,0.336,0.336,0.9696994452599426,0.9652647410552614,0.004434704204681194,0.9735973661876303,0.006177773771686339,0.961488929595125,0.9857058027801355,0.9696994452599426,10.0,0.2927143903948735
local,0.338,0.338,0.9702820836074342,0.9659525452654006,0.004329538342033564,0.9650453748226544,0.006098743875910904,0.9530918368258691,0.9769989128194397,0.9702820836074342,10.0,0.2913756324529292
local,0.34,0.34,0.9708535964528502,0.9666267300396739,0.004226866413176319,0.967284664202303,0.006103600711291763,0.9553216068081711,0.9792477215964348,0.9708535964528502,10.0,0.2900437720447102
local,0.342,0.342,0.97141419433722,0.9672875650609802,0.004126629276239712,0.9676228789512411,0.006125249826027879,0.9556173892922265,0.9796283686102557,0.97141419433722,10.0,0.2887187665739121
local,0.34400000000000003,0.34400000000000003,0.9719640838640007,0.9679353146721392,0.0040287691918614536,0.9753198774116569,0.006209400695752631,0.9631494520479817,0.9874903027753321,0.9719640838640007,10.0,0.2874005737724648
local,0.34600000000000003,0.34600000000000003,0.9725034677715596,0.9685702379816323,0.003933229789927258,0.9634961663832728,0.006100845323382265,0.9515385095494436,0.9754538232171021,0.9725034677715596,10.0,0.2860891516973916
local,0.34800000000000003,0.34800000000000003,0.973032545004349,0.9691925889672489,0.003839956037100086,0.9754396509219887,0.006110101886638278,0.9634638512241777,0.9874154506197997,0.973032545004349,10.0,0.2847844587277035
local,0.35000000000000003,0.35000000000000003,0.973551510782801,0.9698026165776815,0.0037488942051194262,0.9664883480150778,0.006166752292226416,0.954401513522314,0.9785751825078416,0.973551510782801,10.0,0.28348645356133034
local,0.352,0.352,0.9740605566719603,0.970400564832108,0.0036599918398523344,0.9577753904739492,0.006074380235491529,0.9458696052123858,0.9696811757355126,0.9740605566719603,10.0,0.28219509521208613
local,0.354,0.354,0.9745598706488814,0.9709866729178029,0.0035731977310783924,0.9663525134055935,0.0061467389008376325,0.9543049051599517,0.9784001216512352,0.9745598706488814,10.0,0.28091034300666945
local,0.356,0.356,0.9750496371688068,0.9715611752858155,0.0034884618829912196,0.9722469832134019,0.006183470403544595,0.9601273812224544,0.9843665852043493,0.9750496371688068,10.0,0.27963215658169865
local,0.358,0.358,0.9755300372301524,0.972124301744753,0.003405735485399496,0.9849129430761415,0.006242322480043396,0.9726779910152564,0.9971478951370266,0.9755300372301524,10.0,0.27836049588078027
local,0.36,0.36,0.9760012484383184,0.9726762775527075,0.003324970885610944,0.9762299560904629,0.006195940295144247,0.9640859131119802,0.9883739990689456,0.9760012484383184,10.0,0.2770953211516107
local,0.362,0.362,0.9764634450683448,0.9732173235073618,0.0032461215609830645,0.9739660549201604,0.006173537028262512,0.9618659223447659,0.986066187495555,0.9764634450683448,10.0,0.2758365929431112
local,0.364,0.364,0.9769167981264368,0.973747656034312,0.003169142092124804,0.9707703095618302,0.00617433712590102,0.9586686087950642,0.9828720103285962,0.9769167981264368,10.0,0.27458427210259534
local,0.366,0.366,0.9773614754103739,0.9742674872736401,0.0030939881367337296,0.9758783871281428,0.006204060019697354,0.963718429489536,0.9880383447667496,0.9773614754103739,10.0,0.2733383197729683
local,0.368,0.368,0.9777976415688264,0.9747770251647728,0.003020616404053641,0.9754345214864221,0.006167366969929381,0.9633464822253605,0.9875225607474837,0.9777976415688264,10.0,0.2720986973899579
local,0.37,0.37,0.9782254581595985,0.9752764735296606,0.002948984629937892,0.9813463057886612,0.00619184890513205,0.9692102819346025,0.99348232964272,0.9782254581595985,10.0,0.2708653666793767
local,0.372,0.372,0.978645083706813,0.9757660321543089,0.0028790515525040803,0.9669053082996218,0.006154472397213678,0.954842542401083,0.9789680741981607,0.978645083706813,10.0,0.26963828965441533
